dataset,id,s10_n100_raw_selected_index,s10_n100_raw_selected_rmsd,s10_n100_raw_oracle_rmsd,s10_n100_refined_selected_index,s10_n100_refined_selected_rmsd,s10_n100_refined_oracle_rmsd,s25_n40_raw_selected_index,s25_n40_raw_selected_rmsd,s25_n40_raw_oracle_rmsd,s25_n40_refined_selected_index,s25_n40_refined_selected_rmsd,s25_n40_refined_oracle_rmsd
posebusters,7ush_82v,18,1.3355470821986033,0.7690552160837684,88,0.4393334760141957,0.4393334760141957,31,0.8718261534527849,0.8718261534527849,18,1.6330232662397266,0.9320938043725158
posebusters,7utw_nai,27,0.9879118282505778,0.80494704304047,48,0.7834622853669614,0.7834622853669614,27,0.92968097324032,0.9291573395543133,38,0.8949072116875185,0.819925956931463
posebusters,7uxs_ojc,50,2.4535761452252487,2.4535761452252487,92,2.739315401793518,2.658146994081953,13,2.881863053295751,2.634013500847293,13,3.3445513685928274,2.62801396896403
posebusters,7uy4_smi,51,2.125202353868636,1.8272611266370147,42,2.5388625007591217,1.507978780105428,12,1.972845231268994,1.5527414090530913,12,2.1734779249375014,1.5662117450979713
posebusters,7uyb_ok0,25,0.5316645198951928,0.5316645198951928,64,1.0792166329984985,0.45761486977594484,25,0.4509945097372782,0.4509945097372782,25,0.41860806618233454,0.41860806618233454
posebusters,7v14_oru,82,1.0473898647513131,0.9597352659449295,17,1.0857972986612665,0.8183450374622568,17,1.0911541275605265,1.0911541275605265,17,1.0500359461731579,1.0500359461731579
posebusters,7v3n_akg,31,4.498624662219587,0.6239043128058227,30,0.6950963927716958,0.6090375959075041,27,4.664240711671079,0.4956410458903229,27,4.658344615836675,0.40284920440594263
posebusters,7v3s_5i9,34,0.9663448462135404,0.6835572427620261,26,0.38524297758847054,0.38524297758847054,34,0.8901553502463693,0.6511513163897034,26,1.1199860461885731,0.5496071558343161
posebusters,7v43_c4o,72,3.466451678686451,0.30460179141047994,89,3.5164416190455237,0.7127658029196585,35,3.503335885290515,0.5622972272439298,35,3.5789088427726217,0.7353257145246399
posebusters,7vb8_stl,2,0.7016015481153521,0.2266588555606219,23,7.233315982556329,0.20523954027522393,30,0.4503086546209667,0.193489107662624,23,7.256211450808731,0.18967193914780922
posebusters,7vbu_6i4,4,0.4329242077110679,0.4215490259766377,4,0.377152860569611,0.377152860569611,10,0.2193044819661316,0.2193044819661316,4,0.4004032666993647,0.2277931421577563
posebusters,7vc5_9sf,12,0.4819695000902117,0.4819695000902117,12,0.487316185038027,0.487316185038027,12,0.5056398128705223,0.5056398128705223,25,0.5249806479698481,0.5126121342202581
posebusters,7vkz_noj,18,3.503341811228139,0.5269702198032098,34,3.6505427307560856,0.5013567102454627,25,0.9756857387874389,0.6988406473479725,34,3.656009770155901,0.5077957270952402
posebusters,7vq9_isy,41,1.37385249150128,1.0925220747867146,41,1.5638016119214948,1.0194475457766872,32,1.4280810035770053,0.9162700656693132,32,1.635719235317013,0.8329950167273894
posebusters,7vwf_k55,8,1.7027129512718258,1.079550632400166,8,1.7286892990792397,1.0412687876621074,8,1.676620408153525,1.4014131379223784,8,1.6549847821282329,1.2591638759449297
posebusters,7vyj_ca0,22,2.148650794523226,0.6019174419361827,39,0.5581763936700034,0.5581763936700034,22,2.1589945456294197,0.6725313745882117,39,0.5995196905440724,0.5995196905440724
posebusters,7w05_gmp,56,1.1092023201236219,0.8859730783828954,26,1.2877826315152199,0.9348456701365693,26,1.3460658772280518,0.8102410982854167,26,1.3426576201645266,0.8062368553374392
posebusters,7w06_itn,57,0.3502456059323887,0.21036654903945629,96,0.23085582218997652,0.23085582218997652,2,0.37441372559508895,0.3532757948031578,4,0.35280988763225835,0.35280988763225835
posebusters,7wcf_acp,95,0.9659814677699797,0.9659814677699797,9,1.7104689565371114,0.6722737145937755,9,1.658225033323136,1.145726078465459,9,1.674717467787991,0.9870500067066448
posebusters,7wdt_ngs,38,0.4346091860023352,0.4346091860023352,2,0.8277137879277112,0.48550709823305077,24,0.4844278336158509,0.4844278336158509,2,0.8240428304041802,0.5366555777978471
posebusters,7wjb_bgc,98,0.4799861965504917,0.4799861965504917,30,0.7540961539420571,0.702012480677731,27,0.8340599537626804,0.6719751986394349,27,0.758910118529573,0.7228138751146269
posebusters,7wkl_caq,31,0.20001176173671564,0.18212733970573328,95,0.21390362699518015,0.21390362699518015,10,0.24274022090234348,0.22227929913353972,10,0.22973280424268078,0.22127513914153815
posebusters,7wl4_jfu,27,1.4765163487741693,0.9400030260327751,27,1.4059352933961289,0.89317264192897,27,1.360065186411186,0.8464163905569585,27,1.3271391911064576,0.8441152220606144
posebusters,7wpw_f15,77,1.0756559518592732,1.0756559518592732,77,1.1087208712603993,1.1087208712603993,2,3.7381104261841234,1.7001283664804703,35,1.6869983885780966,1.6869983885780966
posebusters,7wqq_5z6,90,0.3628246804999154,0.3628246804999154,92,0.388094074087224,0.3571751585686357,0,0.3839862673141769,0.3839862673141769,0,0.311796250726772,0.311796250726772
posebusters,7wux_6oi,11,1.2473439618066455,1.2473439618066455,94,1.8154625733234764,1.059333565667008,11,1.3234422037275198,1.3234422037275198,11,1.5322262287282462,1.522409182532772
posebusters,7wuy_76n,54,0.9451507039248107,0.9451507039248107,54,0.8937123757588885,0.8937123757588885,25,2.232256565660119,0.9343723700640908,25,2.2673963979200633,0.8894994581970125
posebusters,7wy1_d0l,1,1.0070212015504048,0.7915050811612399,79,1.314584436749489,0.8527139840263672,1,0.9888953520282167,0.9063092858560329,1,1.0058908737924557,0.8544148711268152
posebusters,7x5n_5m5,78,1.0890344936380167,1.0585982903960756,78,0.7370837594993275,0.7370837594993275,21,1.0999164922047928,0.9133668936711172,21,0.9712213545980052,0.8693784925819451
posebusters,7x9k_8og,18,0.7119522352521658,0.7119522352521658,18,0.7033466907869094,0.7033466907869094,18,0.6841894087329128,0.6841894087329128,5,0.7579882710511214,0.6859385196501643
posebusters,7xbv_apc,73,1.354425884735635,1.225480084483381,76,2.3028769557303055,1.319996414871954,24,1.4673015640324898,1.140693611718008,15,1.1205135222899583,1.1205135222899583
posebusters,7xfa_d9j,57,2.4647668459042977,1.7128069956970646,57,2.5230757731216484,1.5455628160628343,27,2.394532390627584,2.394532390627584,27,2.629045290071634,2.467432190634004
posebusters,7xg5_plp,60,0.31847347832877354,0.24256025392121772,42,0.5615305164850838,0.2209041051433558,35,0.1909260972703262,0.1909260972703262,39,0.540658491357292,0.25937812486168305
posebusters,7xi7_4ri,33,0.8745129948109124,0.7128537115656522,17,0.8113745094181435,0.6950258968251889,33,0.8465615678393206,0.8436167412313722,17,0.7717650454324869,0.7717650454324869
posebusters,7xjn_nsd,43,0.4214148414980907,0.3723951578644746,43,0.47955404698833837,0.38118344531384274,16,0.9272009043270028,0.356799095388336,15,0.4165178704978527,0.4165178704978527
posebusters,7xpo_upg,22,2.2083145194638676,1.733857076104919,22,2.2188235690363367,1.533214803437222,20,3.124664909076349,1.9578700895683754,20,3.097109028127265,1.883948017281335
posebusters,7xqz_fpf,49,1.1141136416767985,1.1141136416767985,49,0.9310922020085759,0.9310922020085759,32,1.6002820317656963,1.6002820317656963,32,1.595052759985973,1.4489515883832138
posebusters,7xrl_fwk,7,2.2468991813479997,0.7689634118461036,7,2.234056879664232,0.873216866134008,7,2.267032401277121,2.267032401277121,7,2.2489563845429066,2.2489563845429066
posebusters,7yzu_do7,20,1.1530089394425764,1.056990232897239,20,1.3049183600859788,1.213176927872787,20,1.1455915010601054,1.0285170553285428,20,1.3054778100954565,1.2294997607181217
posebusters,7z1q_nio,7,0.29706981691511253,0.29706981691511253,40,0.7996645669456824,0.3891974294104721,7,0.4017377786306198,0.4017377786306198,7,0.5111848482827196,0.5111848482827196
posebusters,7z2o_iaj,9,3.1684489725103577,0.3092326417093071,50,0.2341554771126769,0.20341690272290058,24,0.2804377218572359,0.2008054688375375,10,0.1800995287273554,0.1800995287273554
posebusters,7z7f_if3,23,0.2053138595912356,0.2053138595912356,23,0.21177185725340256,0.21177185725340256,23,0.18912491368768722,0.18912491368768722,23,0.20430373956565953,0.20430373956565953
posebusters,7zcc_oga,32,0.9571825309772172,0.569894743067565,80,1.1319694704690924,0.5302854001148848,31,0.6935848820207239,0.6935848820207239,11,3.96870509507753,0.7043518306381745
posebusters,7zdy_6mj,65,1.5364168671878706,1.14132408049832,33,1.5918499934162564,1.490824899209032,33,1.4121689340709458,1.2847054921969487,33,1.604766643348411,1.604766643348411
posebusters,7zf0_dhr,4,1.7331067130699056,0.45734099132684436,69,1.2996669079393128,0.49540945452296914,4,1.7196289541435705,0.36287412982664285,4,1.7536165378212318,0.4243219791337407
posebusters,7zhp_iqy,34,0.7153470011679461,0.690507899713475,23,0.6430999659952878,0.6430999659952878,15,0.6382827034217345,0.5498081578281101,34,0.5279374416885912,0.5279374416885912
posebusters,7zl5_iwe,99,1.1583478524639328,0.8507856625418307,40,1.2984076818666677,0.7983775764944313,31,1.3278983949294625,1.3147409275371367,31,1.3317661658554978,1.0739147091783992
posebusters,7zoc_t8e,56,1.0803339172149284,0.5265367897822125,56,1.0440081706511894,0.563416658895494,11,0.39579408221075163,0.39579408221075163,11,0.4264412694532602,0.4264412694532602
posebusters,7ztl_bcn,89,2.87806854443014,1.6965007451709802,47,3.0128513443696976,1.5545390107224908,10,2.399678133854517,1.724223774613627,26,3.090443226017427,1.727980123897583
posebusters,7zu2_dht,3,0.22480922706217052,0.19706908732253933,70,0.3071396983077257,0.3071396983077257,21,0.2724804292931266,0.2724804292931266,35,0.5188345703251328,0.5012185349652158
posebusters,7zxv_45d,59,4.519870457260131,2.5996630688454196,47,3.751365499981993,2.3002437515540257,26,3.982304979040101,2.89403697539055,23,4.167953724943061,2.361771291898799
posebusters,7zzw_kkw,1,2.777878951591216,0.4680899278800661,0,3.12387503588847,0.4097420479052563,1,2.786975153261535,0.42002152836209145,31,2.3006339761687973,0.38944216501685536
posebusters,8a1h_dlz,35,1.0819918370152728,0.6858948877427752,47,0.643661268318665,0.643661268318665,35,1.082131228915999,0.9116647608536873,35,1.0412449783666853,0.9745591329602218
posebusters,8a2d_kxy,5,2.3956687551028844,1.531712075536572,58,2.051505775381476,1.6061793896909444,15,3.2817255399083045,2.4258982422129916,23,2.3415131381222687,2.3400611350844636
posebusters,8aau_lh0,42,0.5832643184490413,0.5832643184490413,20,0.9085191393327714,0.5528198565050663,20,0.7979433100410456,0.6650930523700834,5,0.7172096816249043,0.7113377568762256
posebusters,8aem_lvf,1,0.37552803902961573,0.37552803902961573,1,0.4077214418076532,0.39632096990284854,30,0.4870799306255792,0.26158795780611266,30,0.5105545289733837,0.29387955162729945
posebusters,8aie_m7l,76,2.416453751529989,0.8270480919867365,26,2.196673104376906,0.790499594607866,19,2.027791761007666,0.8348170865518371,19,2.0790620680301126,0.8096958713414355
posebusters,8ap0_prp,95,2.7670353917943467,1.478411429289729,29,3.2798391503802344,1.0416585434332755,4,2.6970594674582165,1.9140276516113977,32,2.908364177490331,1.5599534686502161
posebusters,8aql_plg,16,0.3421988404477903,0.32804037803031333,22,0.2957945555855391,0.25276487436134937,16,0.31404937668918503,0.31404937668918503,22,0.27716559496972,0.27716559496972
posebusters,8auh_l9i,3,1.9044567737174574,0.8167682829294745,2,0.7171122941876626,0.6867249703543592,31,1.2931962771566758,0.6447815984492717,31,1.3467499080130398,0.6110910947306915
posebusters,8ay3_oe3,47,0.6971686204409554,0.6971686204409554,38,0.7524235991199455,0.5907396467591781,38,0.7036415565329276,0.7036415565329276,38,0.6631329167964607,0.6631329167964607
posebusters,8b8h_ojq,2,0.8988284020930004,0.4052579240690433,59,0.5189962584372867,0.37761575639296324,2,0.8337132092807199,0.5382807690554713,2,0.7793101140620169,0.47281270766720246
posebusters,8bom_qu6,77,1.743191792278882,0.721975661483813,74,0.5903873865623066,0.514299817168854,25,1.0318516549199137,0.8426498148714252,28,0.6255698707100128,0.6255698707100128
posebusters,8bti_rfo,51,0.5581189131105071,0.3861230178113028,88,1.5795261821020818,0.2720341763273878,18,0.9521757183644686,0.24829118622785823,23,0.38757863269826437,0.1842906349420918
posebusters,8c3n_adp,13,0.9954522856660717,0.9954522856660717,13,0.9616964293924362,0.9616964293924362,13,0.9866246391192187,0.9866246391192187,13,0.9595688654583188,0.9595688654583188
posebusters,8c5m_mta,12,1.4202509580391554,0.48085121263862973,48,0.5896805328191902,0.5230462373108032,3,0.9180663928241414,0.466493653277172,4,0.5215734160969736,0.5215734160969736
posebusters,8cnh_v6u,86,2.66504709708039,1.1267764651807164,86,2.6791913144685218,0.555023994464882,7,0.5523648784040979,0.5523648784040979,7,0.4173648252712824,0.4173648252712824
posebusters,8csd_c5p,46,0.42188791047948415,0.4204767053598736,44,0.533616767701017,0.5108063607594618,28,0.4175998281723508,0.4175998281723508,28,0.513889349003147,0.513889349003147
posebusters,8d19_gsh,96,1.5880975359671772,1.5880975359671772,96,1.5519569003115963,1.5519569003115963,0,1.9382472264734656,1.8885116594250766,0,2.2191528868607966,1.8123279637255192
posebusters,8d39_qdb,33,0.4170182102851838,0.4170182102851838,33,0.3235363397327966,0.3235363397327966,13,0.7821342915550814,0.4312554003465166,33,0.3648929054428691,0.3112810987645558
posebusters,8d5d_5dk,19,0.6457613595879815,0.6457613595879815,72,0.5945540295815887,0.5945540295815887,32,0.5190296352288231,0.5190296352288231,32,0.5162403770580906,0.5162403770580906
posebusters,8dhg_t78,99,2.180273896439111,1.8316642772016176,99,1.926016858504368,1.2030689021128187,5,8.459569844626392,1.3763119487583597,5,8.469281478754214,1.2861138628133681
posebusters,8dko_tfb,51,1.4927069701485653,0.43019755009032196,49,0.5834162898414238,0.4944309769812309,27,1.5966378591540276,0.4719931719615585,8,1.7993353442244964,0.5343714155196508
posebusters,8dp2_uma,58,2.1571884511381207,2.1571884511381207,58,2.1131451611452325,2.1131451611452325,6,3.1151778847429505,2.5083426527615673,39,2.2709156416923095,2.2709156416923095
posebusters,8dsc_nca,2,1.6015504135927179,0.18578972662889165,2,1.6099556258106122,0.16378138567883627,2,1.6042907118669536,0.19082643861384033,2,1.6114125384565412,0.19116754647888506
posebusters,8eab_vn2,54,0.869780604472254,0.869780604472254,69,1.28074816936065,0.820603962549984,31,0.9850960982043626,0.9850960982043626,31,0.9889896872596853,0.9889896872596853
posebusters,8ex2_q2q,80,0.9178672411264581,0.4612723812262417,77,0.532988103965886,0.3397852816633921,11,0.6104122509135248,0.4244080076191125,11,0.5352955862448694,0.3642559887033127
posebusters,8exl_799,58,2.1362401449053188,1.4708096998018878,43,1.664101515131707,1.6050612391303174,0,1.6856551023537512,1.4531961955610895,0,1.5811308755462516,1.3574694023405665
posebusters,8eye_x4i,44,2.2683535547898552,1.3399709612762574,49,1.8638552790150666,1.3134167960984826,37,2.496221011831241,1.2662178727318336,37,2.3023172611688416,1.2077187123770328
posebusters,8f4j_pho,74,5.962392632305618,4.75213220982125,53,9.018367656947095,4.236860669912477,38,7.216012791436847,6.041009023145719,24,6.499837120513914,6.17231243162549
posebusters,8f8e_xji,31,1.4044716253558545,1.0165784245450233,60,1.071981414802218,0.889298577711659,31,1.4163953830268767,1.302285964996981,31,1.4089681351997836,1.3801575665720451
posebusters,8fav_4y5,42,1.54488918165947,1.0894396055596898,47,1.2785525258290877,1.25071735877578,7,1.0621750687466385,1.0621750687466385,27,1.2710566509981112,1.2710566509981112
posebusters,8flv_zb9,82,0.9259824965447302,0.5772613098659011,82,0.916067116728213,0.603153519411199,5,0.48848429935265186,0.48848429935265186,37,1.0985548100606766,0.45920959659528826
posebusters,8fo5_y4u,10,0.23098018635313827,0.23098018635313827,59,0.9094356599072578,0.21385888463398625,10,0.31074051375860257,0.31074051375860257,37,0.9101552923250937,0.2732323142779838
posebusters,8g0v_yht,97,0.46356485579298695,0.46356485579298695,73,0.9752214076175464,0.45692456393807446,32,0.6380626768893802,0.6380626768893802,30,0.8877745185694849,0.6301305418751969
posebusters,8g6p_api,56,1.722325532060413,0.964740755170836,52,1.0735008253658258,1.0735008253658258,20,1.0457558822349629,1.0457558822349629,20,0.9982520578933631,0.9982520578933631
posebusters,8gfd_zhr,56,1.8643743700095372,1.5216752938795515,23,3.051619679644466,1.626599196584934,23,3.0814263506792794,1.5473262093894424,23,3.189813113459202,1.591579965876764
posebusters,8hfn_xgc,51,1.1840767344077583,1.1840767344077583,12,1.535073465000554,1.1882574052334876,29,1.3121055061415212,1.3121055061415212,12,1.517624895361619,1.1368718506753468
posebusters,8ho0_3zi,74,2.844177406685333,0.30088057161180415,51,0.736982281591332,0.4421065836805671,25,0.3286038676415937,0.3286038676415937,22,1.921492248589512,0.44079161224467944
posebusters,8slg_g5a,85,0.35657692574515915,0.35657692574515915,46,0.4255536944041574,0.36306048851758455,35,0.37998929169852097,0.37998929169852097,35,0.34345033416226667,0.34345033416226667
